"","entrezgene_id","ensembl_gene_id","hgnc_symbol","ensembl_transcript_id"
"6487",23530,"ENSG00000112992","NNT","ENST00000503059"
"6488",85460,"ENSG00000178163","ZNF518B","ENST00000503068"
"6489",9778,"ENSG00000170871","KIAA0232","ENST00000503069"
"6490",7320,"ENSG00000119048","UBE2B","ENST00000503080"
"6491",3842,"ENSG00000083312","TNPO1","ENST00000503084"
"6492",64399,"ENSG00000164161","HHIP","ENST00000503090"
"6493",55319,"ENSG00000198498","TMA16","ENST00000503148"
"6494",285598,"ENSG00000175414","ARL10","ENST00000503175"
"6495",153396,"ENSG00000164180","TMEM161B","ENST00000503194"
"6496",23114,"ENSG00000163531","NFASC","ENST00000503221"
"6497",57587,"ENSG00000164323","CFAP97","ENST00000503223"
"6498",9945,"ENSG00000131459","GFPT2","ENST00000503228"
"6499",23583,"ENSG00000123415","SMUG1","ENST00000503231"
"6500",5393,"ENSG00000123737","EXOSC9","ENST00000503236"
"6501",6880,"ENSG00000273841","TAF9","ENST00000503245"
"6502",7323,"ENSG00000109332","UBE2D3","ENST00000503282"
"6503",23022,"ENSG00000129116","PALLD","ENST00000503290"
"6504",821,"ENSG00000127022","CANX","ENST00000503303"
"6505",1836,"ENSG00000155850","SLC26A2","ENST00000503336"
"6506",4299,"ENSG00000172493","AFF1","ENST00000503369"
"6507",80762,"ENSG00000131507","NDFIP1","ENST00000503388"
"6508",51735,"ENSG00000158987","RAPGEF6","ENST00000503398"
"6509",132320,"ENSG00000151466","SCLT1","ENST00000503401"
"6510",79807,"ENSG00000138780","GSTCD","ENST00000503409"
"6511",2250,"ENSG00000138675","FGF5","ENST00000503413"
"6512",25847,"ENSG00000129055","ANAPC13","ENST00000503439"
"6513",152579,"ENSG00000184178","SCFD2","ENST00000503450"
"6514",51056,"ENSG00000002549","LAP3","ENST00000503467"
"6515",92255,"ENSG00000164187","LMBRD2","ENST00000503535"
"6516",79668,"ENSG00000151883","PARP8","ENST00000503561"
"6517",2823,"ENSG00000150625","GPM6A","ENST00000503563"
"6518",4636,"ENSG00000215375","MYL5","ENST00000503612"
"6519",27163,"ENSG00000138744","NAAA","ENST00000503636"
"6520",5229,"ENSG00000164219","PGGT1B","ENST00000503638"
"6521",493856,"ENSG00000145354","CISD2","ENST00000503643"
"6522",54433,"ENSG00000109534","GAR1","ENST00000503671"
"6523",55132,"ENSG00000138709","LARP1B","ENST00000503725"
"6524",5286,"ENSG00000011405","PIK3C2A","ENST00000503729"
"6525",166785,"ENSG00000151611","MMAA","ENST00000503730"
"6526",2161,"ENSG00000131187","F12","ENST00000503736"
"6527",1393,"ENSG00000145708","CRHBP","ENST00000503763"
"6528",25907,"ENSG00000249992","TMEM158","ENST00000503771"
"6529",306,"ENSG00000138772","ANXA3","ENST00000503776"
"6530",5981,"ENSG00000035928","RFC1","ENST00000503784"
"6531",92259,"ENSG00000134056","MRPS36","ENST00000503793"
"6532",9429,"ENSG00000118777","ABCG2","ENST00000503830"
"6533",153339,"ENSG00000174695","TMEM167A","ENST00000503892"
"6534",51574,"ENSG00000174720","LARP7","ENST00000503898"
"6535",1008,"ENSG00000040731","CDH10","ENST00000503958"
"6536",23037,"ENSG00000133401","PDZD2","ENST00000503961"
"6537",4124,"ENSG00000112893","MAN2A1","ENST00000503970"
"6538",256309,"ENSG00000168491","CCDC110","ENST00000504020"
"6539",100885776,"ENSG00000249348","UGDH-AS1","ENST00000504032"
"6540",153478,"ENSG00000153404","PLEKHG4B","ENST00000504041"
"6541",84246,"ENSG00000133398","MED10","ENST00000504058"
"6542",10815,"ENSG00000168993","CPLX1","ENST00000504062"
"6543",64854,"ENSG00000109189","USP46","ENST00000504078"
"6544",23262,"ENSG00000145725","PPIP5K2","ENST00000504083"
"6545",79628,"ENSG00000169247","SH3TC2","ENST00000504091"
"6546",2028,"ENSG00000138792","ENPEP","ENST00000504100"
"6547",548644,"ENSG00000285437","POLR2J3","ENST00000504101"
"6548",134430,"ENSG00000134987","WDR36","ENST00000504122"
"6549",51308,"ENSG00000132563","REEP2","ENST00000504163"
"6550",54819,"ENSG00000155329","ZCCHC10","ENST00000504170"
"6551",27065,"ENSG00000168824","NSG1","ENST00000504171"
"6552",10769,"ENSG00000145632","PLK2","ENST00000504196"
"6553",4804,"ENSG00000064300","NGFR","ENST00000504201"
"6554",3094,"ENSG00000169567","HINT1","ENST00000504202"
"6555",6164,"ENSG00000109475","RPL34","ENST00000504231"
"6556",51128,"ENSG00000152700","SAR1B","ENST00000504242"
"6557",7905,"ENSG00000129625","REEP5","ENST00000504247"
"6558",64847,"ENSG00000006282","SPATA20","ENST00000504271"
"6559",51138,"ENSG00000138663","COPS4","ENST00000504274"
"6560",6715,"ENSG00000145545","SRD5A1","ENST00000504286"
"6561",9276,"ENSG00000184432","COPB2","ENST00000504295"
"6562",285671,"ENSG00000164197","RNF180","ENST00000504296"
"6563",2868,"ENSG00000125388","GRK4","ENST00000504308"
"6564",54726,"ENSG00000164164","OTUD4","ENST00000504331"
"6565",6525,"ENSG00000183963","SMTN","ENST00000504335"
"6566",405,"ENSG00000143437","ARNT","ENST00000504358"
"6567",29102,"ENSG00000113360","DROSHA","ENST00000504361"
"6568",26036,"ENSG00000112200","ZNF451","ENST00000504364"
"6569",2182,"ENSG00000068366","ACSL4","ENST00000504383"
"6570",7045,"ENSG00000120708","TGFBI","ENST00000504411"
"6571",10007,"ENSG00000113552","GNPDA1","ENST00000504424"
"6572",5066,"ENSG00000145730","PAM","ENST00000504456"
"6573",4131,"ENSG00000131711","MAP1B","ENST00000504492"
"6574",57620,"ENSG00000109689","STIM2","ENST00000504511"
"6575",153769,"ENSG00000156463","SH3RF2","ENST00000504522"
"6576",84948,"ENSG00000179886","TIGD5","ENST00000504548"
"6577",8714,"ENSG00000108846","ABCC3","ENST00000504586"
"6578",23567,"ENSG00000113761","ZNF346","ENST00000504600"
"6579",1036,"ENSG00000129596","CDO1","ENST00000504613"
"6580",23113,"ENSG00000112659","CUL9","ENST00000504647"
"6581",6059,"ENSG00000164163","ABCE1","ENST00000504683"
"6582",6728,"ENSG00000153037","SRP19","ENST00000504696"
"6583",166929,"ENSG00000164023","SGMS2","ENST00000504754"
"6584",83989,"ENSG00000113391","FAM172A","ENST00000504768"
"6585",3182,"ENSG00000197451","HNRNPAB","ENST00000504796"
"6586",651746,"ENSG00000164236","ANKRD33B","ENST00000504806"
"6587",995,"ENSG00000158402","CDC25C","ENST00000504831"
"6588",30849,"ENSG00000196455","PIK3R4","ENST00000504834"
"6589",1004,"ENSG00000113361","CDH6","ENST00000504835"
"6590",84057,"ENSG00000121211","MND1","ENST00000504860"
"6591",55322,"ENSG00000082213","C5orf22","ENST00000504866"
"6592",153443,"ENSG00000151304","SRFBP1","ENST00000504881"
"6593",2151,"ENSG00000164220","F2RL2","ENST00000504899"
"6594",2180,"ENSG00000151726","ACSL1","ENST00000504900"
"6595",65008,"ENSG00000169288","MRPL1","ENST00000504901"
"6596",8633,"ENSG00000182168","UNC5C","ENST00000504962"
"6597",6391,"ENSG00000143252","SDHC","ENST00000504963"
"6598",1809,"ENSG00000113657","DPYSL3","ENST00000504965"
"6599",9061,"ENSG00000138801","PAPSS1","ENST00000504987"
"6600",11107,"ENSG00000138738","PRDM5","ENST00000505033"
"6601",65997,"ENSG00000128045","RASL11B","ENST00000505041"
"6602",10591,"ENSG00000112667","DNPH1","ENST00000505042"
"6603",51151,"ENSG00000164175","SLC45A2","ENST00000505056"
"6604",201931,"ENSG00000170088","TMEM192","ENST00000505095"
"6605",493869,"ENSG00000164294","GPX8","ENST00000505096"
"6606",8697,"ENSG00000094880","CDC23","ENST00000505120"
"6607",57600,"ENSG00000052795","FNIP2","ENST00000505130"
"6608",817,"ENSG00000145349","CAMK2D","ENST00000505132"
"6609",51307,"ENSG00000120709","FAM53C","ENST00000505136"
"6610",56172,"ENSG00000154122","ANKH","ENST00000505140"
"6611",9508,"ENSG00000156140","ADAMTS3","ENST00000505193"
"6612",2729,"ENSG00000001084","GCLC","ENST00000505197"
"6613",51663,"ENSG00000056097","ZFR","ENST00000505204"
"6614",51520,"ENSG00000133706","LARS1","ENST00000505223"
"6615",902,"ENSG00000134480","CCNH","ENST00000505230"
"6616",23129,"ENSG00000004399","PLXND1","ENST00000505237"
"6617",401190,"ENSG00000186479","RGS7BP","ENST00000505263"
"6618",54888,"ENSG00000037474","NSUN2","ENST00000505264"
"6619",323,"ENSG00000163697","APBB2","ENST00000505266"
"6620",202052,"ENSG00000170464","DNAJC18","ENST00000505268"
"6621",6307,"ENSG00000052802","MSMO1","ENST00000505270"
"6622",57205,"ENSG00000145246","ATP10D","ENST00000505277"
"6623",5361,"ENSG00000114554","PLXNA1","ENST00000505278"
"6624",8622,"ENSG00000113231","PDE8B","ENST00000505283"
"6625",51176,"ENSG00000138795","LEF1","ENST00000505293"
"6626",140458,"ENSG00000164122","ASB5","ENST00000505299"
"6627",9464,"ENSG00000164107","HAND2","ENST00000505300"
"6628",2483,"ENSG00000109536","FRG1","ENST00000505327"
"6629",131034,"ENSG00000196353","CPNE4","ENST00000505331"
"6630",89845,"ENSG00000124574","ABCC10","ENST00000505344"
"6631",55325,"ENSG00000109775","UFSP2","ENST00000505357"
"6632",54622,"ENSG00000185305","ARL15","ENST00000505383"
"6633",57732,"ENSG00000159733","ZFYVE28","ENST00000505421"
"6634",1176,"ENSG00000177879","AP3S1","ENST00000505423"
"6635",55422,"ENSG00000130844","ZNF331","ENST00000505426"
"6636",27190,"ENSG00000127743","IL17B","ENST00000505432"
"6637",254394,"ENSG00000111877","MCM9","ENST00000505446"
"6638",23379,"ENSG00000164151","ICE1","ENST00000505464"
"6639",202333,"ENSG00000164309","CMYA5","ENST00000505466"
"6640",3670,"ENSG00000016082","ISL1","ENST00000505475"
"6641",839,"ENSG00000138794","CASP6","ENST00000505486"
"6642",1946,"ENSG00000184349","EFNA5","ENST00000505499"
"6643",441061,"ENSG00000183654","MARCHF11","ENST00000505509"
"6644",10463,"ENSG00000014824","SLC30A9","ENST00000505523"
"6645",57537,"ENSG00000184985","SORCS2","ENST00000505529"
"6646",1627,"ENSG00000113758","DBN1","ENST00000505550"
"6647",10642,"ENSG00000159217","IGF2BP1","ENST00000505562"
"6648",84570,"ENSG00000188517","COL25A1","ENST00000505591"
"6649",2149,"ENSG00000181104","F2R","ENST00000505600"
"6650",9187,"ENSG00000074621","SLC24A1","ENST00000505666"
"6651",84327,"ENSG00000132846","ZBED3","ENST00000505685"
"6652",22998,"ENSG00000064042","LIMCH1","ENST00000505705"
"6653",27068,"ENSG00000138777","PPA2","ENST00000505713"
"6654",3516,"ENSG00000168214","RBPJ","ENST00000505727"
"6655",201895,"ENSG00000163683","SMIM14","ENST00000505729"
"6656",167153,"ENSG00000164329","TENT2","ENST00000505770"
"6657",345757,"ENSG00000174132","FAM174A","ENST00000505792"
"6658",54872,"ENSG00000174227","PIGG","ENST00000505800"
"6659",51523,"ENSG00000171604","CXXC5","ENST00000505812"
"6660",55914,"ENSG00000112851","ERBIN","ENST00000505822"
"6661",58478,"ENSG00000145293","ENOPH1","ENST00000505846"
"6662",57198,"ENSG00000143515","ATP8B2","ENST00000505882"
"6663",8930,"ENSG00000129071","MBD4","ENST00000505883"
"6664",170960,"ENSG00000182903","ZNF721","ENST00000505900"
"6665",92999,"ENSG00000114853","ZBTB47","ENST00000505904"
"6666",255743,"ENSG00000168743","NPNT","ENST00000505917"
"6667",267020,"ENSG00000249222","ATP5MGL","ENST00000505920"
"6668",6442,"ENSG00000108823","SGCA","ENST00000505964"
"6669",1105,"ENSG00000153922","CHD1","ENST00000505982"
"6670",9132,"ENSG00000117013","KCNQ4","ENST00000506017"
"6671",55299,"ENSG00000113460","BRIX1","ENST00000506023"
"6672",84864,"ENSG00000170854","RIOX2","ENST00000506099"
"6673",8603,"ENSG00000125386","FAM193A","ENST00000506120"
"6674",54969,"ENSG00000056050","HPF1","ENST00000506125"
"6675",7092,"ENSG00000038295","TLL1","ENST00000506144"
"6676",10307,"ENSG00000113108","APBB3","ENST00000506165"
"6677",246175,"ENSG00000138767","CNOT6L","ENST00000506166"
"6678",28965,"ENSG00000113396","SLC27A6","ENST00000506176"
"6679",116984,"ENSG00000047365","ARAP2","ENST00000506189"
"6680",133418,"ENSG00000170571","EMB","ENST00000506190"
"6681",79725,"ENSG00000168152","THAP9","ENST00000506208"
"6682",134147,"ENSG00000164237","CMBL","ENST00000506224"
"6683",8999,"ENSG00000138769","CDKL2","ENST00000506234"
"6684",285672,"ENSG00000153006","SREK1IP1","ENST00000506252"
"6685",22987,"ENSG00000122012","SV2C","ENST00000506257"
"6686",54491,"ENSG00000145569","OTULINL","ENST00000506258"
"6687",23244,"ENSG00000121892","PDS5A","ENST00000506262"
"6688",3148,"ENSG00000164104","HMGB2","ENST00000506267"
"6689",57563,"ENSG00000145332","KLHL8","ENST00000506274"
"6690",3672,"ENSG00000213949","ITGA1","ENST00000506275"
"6691",118429,"ENSG00000163297","ANTXR2","ENST00000506286"
"6692",27309,"ENSG00000109445","ZNF330","ENST00000506302"
"6693",10960,"ENSG00000169223","LMAN2","ENST00000506310"
"6694",5810,"ENSG00000113456","RAD1","ENST00000506311"
"6695",9879,"ENSG00000145833","DDX46","ENST00000506332"
"6696",166647,"ENSG00000152990","ADGRA3","ENST00000506346"
"6697",5922,"ENSG00000155903","RASA2","ENST00000506365"
"6698",1060,"ENSG00000145241","CENPC","ENST00000506410"
"6699",3313,"ENSG00000113013","HSPA9","ENST00000506477"
"6700",56977,"ENSG00000173320","STOX2","ENST00000506529"
"6701",9260,"ENSG00000196923","PDLIM7","ENST00000506537"
"6702",55236,"ENSG00000033178","UBA6","ENST00000506571"
"6703",56650,"ENSG00000080822","CLDND1","ENST00000506575"
"6704",285550,"ENSG00000237765","FAM200B","ENST00000506610"
"6705",57179,"ENSG00000122203","KIAA1191","ENST00000506613"
"6706",6949,"ENSG00000070814","TCOF1","ENST00000506630"
"6707",153527,"ENSG00000146007","ZMAT2","ENST00000506644"
"6708",5164,"ENSG00000005882","PDK2","ENST00000506647"
"6709",133015,"ENSG00000163138","PACRGL","ENST00000506648"
"6710",84525,"ENSG00000171476","HOPX","ENST00000506661"
"6711",84286,"ENSG00000127419","TMEM175","ENST00000506669"
"6712",6622,"ENSG00000145335","SNCA","ENST00000506691"
"6713",84340,"ENSG00000164347","GFM2","ENST00000506778"
"6714",57721,"ENSG00000145388","METTL14","ENST00000506780"
"6715",55109,"ENSG00000164252","AGGF1","ENST00000506806"
"6716",54557,"ENSG00000197860","SGTB","ENST00000506816"
"6717",174,"ENSG00000081051","AFP","ENST00000506820"
"6718",55751,"ENSG00000164168","TMEM184C","ENST00000506826"
"6719",54535,"ENSG00000204536","CCHCR1","ENST00000506831"
"6720",55008,"ENSG00000138642","HERC6","ENST00000506842"
"6721",9522,"ENSG00000085365","SCAMP1","ENST00000506858"
"6722",64417,"ENSG00000151881","TMEM267","ENST00000506860"
"6723",642987,"ENSG00000186952","TMEM232","ENST00000506890"
"6724",158219,"ENSG00000155158","TTC39B","ENST00000506891"
"6725",10144,"ENSG00000138640","FAM13A","ENST00000506913"
"6726",55763,"ENSG00000090989","EXOC1","ENST00000506936"
"6727",10636,"ENSG00000169220","RGS14","ENST00000506944"
"6728",53918,"ENSG00000152684","PELO","ENST00000506949"
"6729",26049,"ENSG00000198780","FAM169A","ENST00000506954"
"6730",23107,"ENSG00000113048","MRPS27","ENST00000506957"
"6731",29945,"ENSG00000053900","ANAPC4","ENST00000506973"
"6732",285605,"ENSG00000169570","DTWD2","ENST00000506980"
"6733",60559,"ENSG00000129128","SPCS3","ENST00000507001"
"6734",5522,"ENSG00000074211","PPP2R2C","ENST00000507028"
"6735",57561,"ENSG00000113369","ARRDC3","ENST00000507075"
"6736",91369,"ENSG00000154945","ANKRD40","ENST00000507114"
"6737",6731,"ENSG00000174780","SRP72","ENST00000507126"
"6738",545,"ENSG00000175054","ATR","ENST00000507148"
"6739",51752,"ENSG00000164307","ERAP1","ENST00000507154"
"6740",10098,"ENSG00000168785","TSPAN5","ENST00000507167"
"6741",6497,"ENSG00000157933","SKI","ENST00000507179"
"6742",5201,"ENSG00000113068","PFDN1","ENST00000507185"
"6743",27032,"ENSG00000017260","ATP2C1","ENST00000507194"
"6744",81608,"ENSG00000145216","FIP1L1","ENST00000507206"
"6745",5481,"ENSG00000171497","PPID","ENST00000507213"
"6746",79888,"ENSG00000153395","LPCAT1","ENST00000507282"
"6747",64145,"ENSG00000131381","RBSN","ENST00000507357"
"6748",4126,"ENSG00000109323","MANBA","ENST00000507358"
"6749",57528,"ENSG00000183775","KCTD16","ENST00000507359"
"6750",134553,"ENSG00000181904","C5orf24","ENST00000507390"
"6751",93587,"ENSG00000145331","TRMT10A","ENST00000507394"
"6752",6550,"ENSG00000066230","SLC9A3","ENST00000507407"
"6753",643155,"ENSG00000188725","SMIM15","ENST00000507416"
"6754",134359,"ENSG00000152359","POC5","ENST00000507421"
"6755",57654,"ENSG00000163945","UVSSA","ENST00000507422"
"6756",100507602,"ENSG00000248275","TRIM52-AS1","ENST00000507434"
"6757",11157,"ENSG00000164167","LSM6","ENST00000507449"
"6758",6607,"ENSG00000205571","SMN2","ENST00000507458"
"6759",26262,"ENSG00000048140","TSPAN17","ENST00000507471"
"6760",6389,"ENSG00000073578","SDHA","ENST00000507522"
"6761",5156,"ENSG00000134853","PDGFRA","ENST00000507536"
"6762",337876,"ENSG00000198108","CHSY3","ENST00000507545"
"6763",134266,"ENSG00000164284","GRPEL2","ENST00000507562"
"6764",64848,"ENSG00000047188","YTHDC2","ENST00000507567"
"6765",79072,"ENSG00000124279","FASTKD3","ENST00000507572"
"6766",7555,"ENSG00000169714","CNBP","ENST00000507573"
"6767",54540,"ENSG00000146067","FAM193B","ENST00000507587"
"6768",91289,"ENSG00000100258","LMF2","ENST00000507607"
"6769",26521,"ENSG00000150779","TIMM8B","ENST00000507614"
"6770",146956,"ENSG00000154920","EME1","ENST00000507616"
"6771",78991,"ENSG00000145882","PCYOX1L","ENST00000507621"
"6772",7424,"ENSG00000150630","VEGFC","ENST00000507638"
"6773",10085,"ENSG00000164176","EDIL3","ENST00000507663"
"6774",55589,"ENSG00000138756","BMP2K","ENST00000507670"
"6775",9631,"ENSG00000113569","NUP155","ENST00000507675"
"6776",1277,"ENSG00000108821","COL1A1","ENST00000507689"
"6777",93627,"ENSG00000145348","TBCK","ENST00000507696"
"6778",5471,"ENSG00000128059","PPAT","ENST00000507724"
"6779",54876,"ENSG00000163257","DCAF16","ENST00000507731"
"6780",55714,"ENSG00000218336","TENM3","ENST00000507737"
"6781",84869,"ENSG00000145439","CBR4","ENST00000507752"
"6782",4717,"ENSG00000109390","NDUFC1","ENST00000507764"
"6783",202051,"ENSG00000170469","SPATA24","ENST00000507779"
"6784",4488,"ENSG00000120149","MSX2","ENST00000507785"
"6785",3977,"ENSG00000113594","LIFR","ENST00000507786"
"6786",80221,"ENSG00000167107","ACSF2","ENST00000507792"
"6787",6643,"ENSG00000205302","SNX2","ENST00000507852"
"6788",92369,"ENSG00000175093","SPSB4","ENST00000507895"
"6789",6732,"ENSG00000096063","SRPK1","ENST00000507909"
"6790",64777,"ENSG00000145916","RMND5B","ENST00000507937"
"6791",1601,"ENSG00000153071","DAB2","ENST00000507990"
"6792",815,"ENSG00000070808","CAMK2A","ENST00000507995"
"6793",54439,"ENSG00000091009","RBM27","ENST00000508019"
"6794",29063,"ENSG00000168228","ZCCHC4","ENST00000508058"
"6795",4015,"ENSG00000113083","LOX","ENST00000508067"
"6796",8821,"ENSG00000109452","INPP4B","ENST00000508084"
"6797",2926,"ENSG00000132463","GRSF1","ENST00000508091"
"6798",27,"ENSG00000143322","ABL2","ENST00000508127"
"6799",81545,"ENSG00000145868","FBXO38","ENST00000508176"
"6800",64897,"ENSG00000157895","C12orf43","ENST00000508193"
"6801",317671,"ENSG00000175449","RFESD","ENST00000508206"
"6802",134429,"ENSG00000164211","STARD4","ENST00000508215"
"6803",9587,"ENSG00000124688","MAD2L1BP","ENST00000508232"
"6804",153020,"ENSG00000138670","RASGEF1B","ENST00000508294"
"6805",7468,"ENSG00000109685","NSD2","ENST00000508299"
"6806",3064,"ENSG00000197386","HTT","ENST00000508321"
"6807",114821,"ENSG00000248496","SCAND3","ENST00000508341"
"6808",54505,"ENSG00000067248","DHX29","ENST00000508346"
"6809",167227,"ENSG00000172795","DCP2","ENST00000508359"
"6810",266727,"ENSG00000112139","MDGA1","ENST00000508399"
"6811",199953,"ENSG00000188807","TMEM201","ENST00000508400"
"6812",10788,"ENSG00000145703","IQGAP2","ENST00000508410"
"6813",51170,"ENSG00000198189","HSD17B11","ENST00000508413"
"6814",51014,"ENSG00000134970","TMED7","ENST00000508420"
"6815",9319,"ENSG00000071539","TRIP13","ENST00000508430"
"6816",115548,"ENSG00000157107","FCHO2","ENST00000508431"
"6817",113612,"ENSG00000155016","CYP2U1","ENST00000508453"
"6818",8615,"ENSG00000138768","USO1","ENST00000508454"
"6819",6167,"ENSG00000145592","RPL37","ENST00000508493"
"6820",221662,"ENSG00000112183","RBM24","ENST00000508508"
"6821",134145,"ENSG00000150756","ATPSCKMT","ENST00000508553"
"6822",8467,"ENSG00000153147","SMARCA5","ENST00000508573"
"6823",286075,"ENSG00000181135","ZNF707","ENST00000508587"
"6824",152559,"ENSG00000163291","PAQR3","ENST00000508599"
"6825",10237,"ENSG00000121073","SLC35B1","ENST00000508607"
"6826",5188,"ENSG00000059691","GATB","ENST00000508611"
"6827",1611,"ENSG00000112977","DAP","ENST00000508646"
"6828",729830,"ENSG00000164142","FHIP1A","ENST00000508664"
"6829",90268,"ENSG00000154124","OTULIN","ENST00000508678"
"6830",2870,"ENSG00000198055","GRK6","ENST00000508705"
"6831",23517,"ENSG00000039123","MTREX","ENST00000508716"
"6832",7204,"ENSG00000038382","TRIO","ENST00000508717"
"6833",55100,"ENSG00000082068","WDR70","ENST00000508730"
"6834",64374,"ENSG00000120725","SIL1","ENST00000508744"
"6835",80014,"ENSG00000151718","WWC2","ENST00000508747"
"6836",81555,"ENSG00000145817","YIPF5","ENST00000508754"
"6837",116966,"ENSG00000150627","WDR17","ENST00000508773"
"6838",80230,"ENSG00000176783","RUFY1","ENST00000508797"
