"","ENTREZID","SYMBOL","NR_PROB","ESR_PROB","EAR_PROB","LR_PROB","DNR.3H.P.PRIOR","DOX.3H.P.PRIOR","EPI.3H.P.PRIOR","MTX.3H.P.PRIOR","TRZ.3H.P.PRIOR","DNR.24H.P.PRIOR","DOX.24H.P.PRIOR","EPI.24H.P.PRIOR","MTX.24H.P.PRIOR","TRZ.24H.P.PRIOR","MOTIF"
"10394",7173,"TPO",0.999022547266226,3.517375486847e-07,0.000295755608373545,0.000681345387852297,0.0003672314824767,0.000332778358232854,0.000345057620611026,0.000334736341254606,0.00115589759426882,0.000719159971542991,0.000703007334222088,0.0007050854579587,0.00157549556009191,0.00120909176154742,"NR"
"10395",7837,"PXDN",0.99333850496871,2.36217406389254e-06,0.000218669761593416,0.00644046309563262,0.000279235814583298,0.000268008802205522,0.000275878461928588,0.000253200551220204,0.00115148105851414,0.00648283948278119,0.00650703307639276,0.00649250468347781,0.00160042391988352,0.00118555932594387,"NR"
"10396",7260,"EIPR1",0.996813499371563,1.21541501941544e-06,0.000243998557894272,0.00294128665552373,0.000313418899477357,0.00027818042631719,0.000294183779155532,0.000284309516457639,0.00115768944226279,0.00308523221474764,0.00295538551873165,0.00296436215074708,0.00152109930350513,0.00118017587616406,"NR"
"10397",51112,"TRAPPC12",0.999289421456392,2.14065844155232e-07,0.000296220746558236,0.000414143731205372,0.000348564083706167,0.000339872059071319,0.000373303307373193,0.000319808124016276,0.00117778986949273,0.000440288539766354,0.000433678697138047,0.000437552404195977,0.00243306734229535,0.00132585508468052,"NR"
"10398",55256,"ADI1",0.999347382376851,1.77334138047651e-07,0.000243948400333205,0.000408491888678273,0.000292737563045145,0.000303122947686371,0.000308960842527056,0.000272425575275352,0.0012554933773606,0.000436627865808981,0.000427830276801773,0.000431019603131431,0.00125338388209319,0.0012456199789863,"NR"
"10399",100506054,"RNASEH1-DT",0.950530483721515,1.70135843343025e-05,0.000202604630454075,0.0492498980636965,0.000278073887251967,0.000256570288626942,0.000275524821569039,0.0002597655074995,0.00117041618355577,0.0496515395621583,0.0493415139664837,0.0491391270583801,0.00396249486757328,0.00121054838101553,"NR"
"10400",6201,"RPS7",0.998377005263966,4.42020699681186e-07,0.000181327334044118,0.00144122538129,0.00024008663583722,0.000225417127019809,0.000231558344485053,0.000215815488082846,0.0011983977482009,0.0015328920745061,0.00145735386677967,0.00146169804323478,0.00168160984785943,0.00117829798823597,"NR"
"10401",9781,"RNF144A",0.844401639800896,4.82937562870465e-05,0.000256153063347168,0.15529391337947,0.000369630416256426,0.000368527125941695,0.00035477595129102,0.000338250424224173,0.00122243221567293,0.155375747797452,0.15524491882773,0.155288466739118,0.222328852130627,0.00129904541635182,"NR"
"10402",57498,"KIDINS220",0.990961089160893,4.57946686788503e-06,0.000308738956497696,0.00872559241574097,0.000394290804755319,0.000359241908304014,0.000361142305830206,0.00034024027125266,0.00117604437219464,0.00878761756976039,0.00879774877905119,0.00877044602304539,0.00160223624950984,0.00120686229554172,"NR"
"10403",129642,"MBOAT2",0.982283155484037,7.41500803854785e-06,0.000261774590251346,0.0174476549176732,0.000347646085280632,0.000291953719893214,0.000319403013209303,0.000305095441230126,0.00117953704433344,0.0175975011302829,0.0174714007205751,0.0175178119560275,0.00476411241640583,0.00131740904899823,"NR"
"10404",8853,"ASAP2",0.997176247173489,2.8234185166447e-06,0.00163029685489945,0.00119063255309479,0.00176339762153993,0.00138307430876213,0.00172601536355206,0.00165851183529058,0.0011852154265428,0.00122149034979387,0.00121992977496666,0.00121482048729142,0.0227016940262524,0.0012088260732992,"NR"
"10405",9270,"ITGB1BP1",0.99921523046491,2.31178896996678e-07,0.000244321763253999,0.000540216592939051,0.00029439034366389,0.000293948103591339,0.000304455562778966,0.000282347547618035,0.00115006441531044,0.00057084153605704,0.000563605513026331,0.000561672925668915,0.00182905589587337,0.00120038055217161,"NR"
"10406",285148,"IAH1",0.575600658944099,0.000108028938212534,9.41804125154319e-05,0.424197131705173,0.000270936942827592,0.000262784764789109,0.000258184898269972,0.000250590431237232,0.00135277242000986,0.424847956112203,0.424146228761082,0.42416495433372,0.0257012930634785,0.00145515231184194,"NR"
"10407",6868,"ADAM17",0.900723416887276,7.1019573111499e-05,0.000382229212036965,0.098823334327575,0.000519219576584555,0.000540676815266027,0.000504329600069649,0.000491291738591065,0.00120775653548801,0.0991988898891074,0.0989965385908961,0.0987485701372577,0.00955831501833422,0.00124899434842716,"NR"
"10408",10971,"YWHAQ",0.999305337224505,1.99862417759196e-07,0.000263276609723388,0.000431186303354382,0.000311822155062976,0.000317936100554376,0.00032561483993256,0.000299755869666635,0.00119458830767375,0.000458431507966754,0.000450758061591804,0.000454363661441428,0.00240141945659939,0.00131872553910127,"NR"
"10409",9014,"TAF1B",0.981424798406918,3.99538868353549e-05,0.0170724160491532,0.0014628316570937,0.0176873218339945,0.0140080652711913,0.0174202174071819,0.0159924639884878,0.00157734841697072,0.00153379972194126,0.00157014333499026,0.00152375214308138,0.0113484154884777,0.00186694440997968,"NR"
"10410",8462,"KLF11",0.570877620646,0.00200439187824945,0.0014836693340148,0.425634318141736,0.00352264452091899,0.00379023568035196,0.00351868506281715,0.00359206585553422,0.00143534028766426,0.427961355526542,0.42774180122039,0.427238720179455,0.0225027318489123,0.00155486917836185,"NR"
"10411",79954,"NOL10",0.792647084703771,0.00017761839730447,0.000414970393700562,0.206760326505224,0.000665746861829191,0.000627973492882177,0.000697914312658108,0.000602317194805992,0.00126936178590089,0.207231209654107,0.206816266490744,0.207087228311713,0.010786602171775,0.00159438869744455,"NR"
"10412",10130,"PDIA6",0.998881226143127,5.37646285042924e-07,0.000667637749137359,0.000450598461451104,0.000755686735539858,0.000652516864506109,0.000747408702378131,0.000684968527092195,0.00116796061110207,0.000479573436768208,0.000470141705650564,0.000475965447571689,0.00129971980302527,0.00119010951887423,"NR"
"10413",3754,"KCNF1",0.988709317537358,4.39312829580645e-06,0.000239088629033421,0.0110472007053124,0.000324592332266685,0.000272097621429359,0.000292665101842441,0.000272187238924991,0.001154698840359,0.0111014836697798,0.0110420220519607,0.0113208491288485,0.00170236620916323,0.00120837514584782,"NR"
"10414",130814,"SLC66A3",0.998680499176632,4.88971340411184e-07,0.000270954045547421,0.00104805780648023,0.000328901105749158,0.000296294153293258,0.000326579927563937,0.000322986383349031,0.00116270893983385,0.00110643538576062,0.00106539481202351,0.00107562089618595,0.00124229250641426,0.00119613775428713,"NR"
"10415",9475,"ROCK2",0.572206898475524,0.00236690863529226,0.423684127483357,0.00174206540582726,0.426764868191022,0.377518151745959,0.426260974634745,0.417660800486571,0.0119356125807847,0.00451530947899535,0.00422746254469937,0.00466613098691093,0.00255808258822831,0.00942385477944152,"NR"
"10416",1876,"E2F6",0.996203707060361,4.30198828256713e-06,0.00292202196971566,0.000869968981641061,0.00343591861061455,0.00246291187314285,0.00299354476344122,0.00271645637646247,0.00121754181859865,0.000904976541864532,0.000894956630658529,0.000914878684528952,0.00273745330632659,0.00130131724802417,"NR"
"10417",23175,"LPIN1",0.892650444009716,0.000391218647791731,0.00190158899265461,0.105056748349837,0.00230975384824143,0.00236325590720016,0.00248180250800719,0.0022432461136938,0.00126984386002379,0.105517715194272,0.105565085522967,0.105499780245314,0.0123867881304509,0.00128866114216264,"NR"
"10418",28951,"TRIB2",0.984967946272852,9.71304670649559e-05,0.00790994120679263,0.00702498205329023,0.00793948121268674,0.00676872725902547,0.00811095404866629,0.00875231149852257,0.00134835605592035,0.00730325278451551,0.00714610009777701,0.00714334075703353,0.00388079045451409,0.00137204664757957,"NR"
"10419",7447,"VSNL1",0.999342827404854,1.30464330478374e-07,0.000156636664215351,0.000500405466600347,0.000208710431274542,0.000199847362779246,0.000206989366815291,0.000193203941225186,0.00116738077716396,0.000532160627668801,0.000519722584243654,0.000521533021082902,0.00389956741067805,0.00117907522867977,"NR"
"10420",57665,"RDH14",0.998558613205054,8.96695383142415e-07,0.000599925988468228,0.000840564111094333,0.000648987939273082,0.000594600770006667,0.000687362490914671,0.000661199614787472,0.00133883984076526,0.000891810980947545,0.00086159510940047,0.000863266906456184,0.00139842795484042,0.00118824492583891,"NR"
"10421",130502,"TTC32",0.991472353091567,4.6041175721954e-06,0.000392282849186022,0.00813075994167459,0.000462083026849033,0.000391975493657735,0.000481390324073998,0.000424965541209385,0.00118002324085906,0.00814300901906933,0.00817419790813181,0.00824497368684693,0.0195361652046027,0.001186334475514,"NR"
"10422",60526,"LDAH",0.99678100618355,1.09627664881851e-06,0.000216258256143554,0.00300163928365736,0.000275686759741494,0.0002590223427716,0.000266597180083103,0.000259175097618795,0.00115011522250092,0.00307038367770072,0.00302236442088811,0.00305189187774218,0.00143127680108532,0.00118399383955979,"NR"
"10423",165324,"UBXN2A",0.995937799231498,2.58823740240449e-06,0.000423088122132643,0.00363652440896747,0.000528311375050188,0.00042223287440382,0.000479467098048347,0.000454761105782948,0.00115980342486032,0.00372658742859581,0.00366376503983279,0.00367347319641355,0.00136417287860998,0.00118423028668292,"NR"
"10424",80304,"WDCP",0.961132458686499,1.8500056963043e-05,0.000295521199141106,0.0385535200573966,0.000401575213965005,0.000328857354266216,0.000370415731768022,0.000342133175335031,0.00126685137905961,0.0389779234921992,0.0386702379351932,0.038370098081388,0.0115095760546337,0.00120499669003992,"NR"
"10425",51639,"SF3B6",0.999208549633861,1.9778510129358e-07,0.000194794804547189,0.00059645777649079,0.000253891967047045,0.000234262481431033,0.000248029396224745,0.000228658180656348,0.00117114868172113,0.00063773762975307,0.000615274889261042,0.000617231721314827,0.00207990888864598,0.00119453179841513,"NR"
"10426",375190,"FAM228B",0.997599292252602,6.79521584615659e-07,0.000182460405001377,0.00221756782081241,0.000239756336519296,0.00022488385825721,0.000233986600267037,0.000219239943777434,0.00115233902225391,0.00229760436062473,0.00223527619910558,0.00225322456430723,0.00134391097247425,0.00123112111632134,"NR"
"10427",50618,"ITSN2",0.71643847884708,0.0332227356872412,0.0819224483227257,0.168416337142953,0.11589227701804,0.104926376865419,0.115552432514683,0.111046628844195,0.00395306908228397,0.201488914575115,0.201994435834316,0.202048356030611,0.0183669081789014,0.00356499335776886,"NR"
"10428",8648,"NCOA1",0.87668070848503,0.00142695399735562,0.116194613010752,0.00569772450686295,0.117483595479131,0.112088635001457,0.118285947226061,0.113363284688345,0.00415716526920254,0.0074022493571075,0.00724040295107361,0.00720008122961269,0.00180956027575286,0.00349481468984497,"NR"
"10429",391356,"PTRHD1",0.998751488660968,6.90304792128706e-07,0.000546172804197479,0.000701648230042532,0.000634085637607932,0.000590157548698387,0.000596069299388011,0.000575780912025623,0.00116311748343407,0.00072908716291417,0.00072711742449196,0.000732414717906989,0.00159616090973405,0.00118439159934528,"NR"
"10430",109,"ADCY3",0.536118069590833,0.000120955056308818,8.92003173302544e-05,0.463671775035528,0.000275702159277026,0.000272218412758021,0.000267953045853785,0.000264294844156689,0.00135881746255685,0.464220483212684,0.463619060313834,0.463723240563228,0.0224135031139941,0.00148051864771878,"NR"
"10431",51277,"DNAJC27",0.829434676185275,0.000920413500562913,0.00269574226519993,0.166949168048962,0.00384813645433551,0.00344463518403342,0.00374024541763756,0.00339129505996329,0.00145100710250401,0.16850632273748,0.167815824605077,0.167750917352462,0.0104981083207542,0.00134978008785229,"NR"
"10432",1788,"DNMT3A",0.998962165598318,4.48538711315767e-07,0.000636563276114418,0.000400822586856063,0.00069658515823788,0.000583050258099705,0.000680040559038384,0.000798149467386121,0.00118899894035136,0.000427597393912017,0.000420186601142898,0.000424197232036288,0.0024967539135045,0.0013241701775531,"NR"
"10433",1838,"DTNB",0.989922761286131,3.23771393874264e-06,0.00019889649785559,0.00987510450207509,0.000252438766558347,0.000250005103122284,0.000262187943266935,0.000234591051949797,0.00115429368546869,0.0098914245620395,0.0101818380558016,0.00985743912202248,0.00483660133825134,0.00120520437961138,"NR"
"10434",3797,"KIF3C",0.999290097541277,1.83727613298685e-07,0.000213324593951343,0.000496394137158141,0.000274221975978775,0.000252616435898104,0.000264686817199321,0.00025043223444429,0.0011580407414892,0.000525159455476063,0.000518157382612858,0.000519743258523176,0.00130792309306457,0.00117876314177089,"NR"
"10435",3030,"HADHA",0.990454584119623,1.2477513181293e-05,0.00873392400558176,0.000799014361614032,0.00907812007642188,0.00716509090178586,0.00878815704702712,0.00875707154483417,0.00137717594594064,0.000850268529391474,0.000833157637758361,0.000850272106452357,0.00134053491161712,0.00134534953875257,"NR"
"10436",3032,"HADHB",0.982955052672848,6.85388731965697e-05,0.00277444157660556,0.0142019668773501,0.00304663141010022,0.00247896468687952,0.00289791133298836,0.00286471853998691,0.00122324225178494,0.0143345232831057,0.0143346344427811,0.0143365367405701,0.00237989184072876,0.0012348920009038,"NR"
"10437",85465,"SELENOI",0.997935249644562,8.8917443286241e-07,0.00028612436547047,0.00177773681553495,0.000355574126252327,0.000348214482096304,0.000336431561747391,0.000313741301990131,0.00115196205040676,0.00180605783444874,0.00179479131248304,0.00186859292647927,0.00127497724959167,0.00123486486293316,"NR"
"10438",54978,"SLC35F6",0.997323950783437,1.13395362022998e-06,0.000276088982477472,0.00239882628046563,0.00033166317867614,0.000310395613724664,0.000332076160268244,0.000329005178703412,0.0011848230745375,0.00249827376450439,0.00242749133485036,0.00241371014752633,0.0016751722899267,0.00118097815387108,"NR"
"10439",22924,"MAPRE3",0.719691203138922,0.00022255981987335,0.000390114956885137,0.27969612208432,0.000681939394877837,0.000604221486345433,0.000756111080311542,0.000632385212035378,0.00128169513478548,0.279994228709852,0.279742930663335,0.280271817866403,0.0777053273164652,0.00138697369081033,"NR"
"10440",54867,"TMEM214",0.99707824839318,7.67995463198064e-07,0.000167931302034073,0.00275305230932279,0.00022210091457073,0.000209030673207143,0.000221567376927039,0.000204452594648681,0.00116876052252253,0.0027818143669289,0.00279699642808098,0.00280730133944643,0.00137668123115036,0.00119444919323658,"NR"
"10441",11117,"EMILIN1",0.999111352075777,1.98453624482838e-07,0.000159998115881205,0.000728451354717287,0.000211836324837522,0.000202705230037296,0.000210838423203094,0.000197939432670891,0.00114917553096741,0.000764738499725324,0.000755477639024495,0.00074872549543521,0.00133116127819761,0.0011853107517549,"NR"
"10442",10669,"CGREF1",0.999292660721525,1.95836869875059e-07,0.000246280192545629,0.000460863249059252,0.000302643797831678,0.000274227387608893,0.00031015800991043,0.000283641141111684,0.00117231224983423,0.000486815744467499,0.000480039907806707,0.000488321901942821,0.00160934448019816,0.00120501788780387,"NR"
"10443",10113,"PREB",0.578251016797847,0.000323234979726986,0.000361250467559583,0.421064497754866,0.000757510587203161,0.000675710844360936,0.000809784595287232,0.000739761244873037,0.00139830764132345,0.421751762021465,0.421509878733049,0.420059764769041,0.285682454273068,0.00146372428816223,"NR"
"10444",8884,"SLC5A6",0.998945762397613,3.76601076727208e-07,0.000319277700825055,0.000734583300484772,0.000390823889547438,0.000329360742700027,0.000383773649456235,0.000353413779445642,0.00116027448224075,0.000759921986629808,0.000761677335054548,0.000759209736816043,0.00723933916704956,0.0011834814331782,"NR"
"10445",51374,"ATRAID",0.99894119435877,4.53645405551574e-07,0.000401079965218347,0.000657272030606037,0.000461012045863343,0.000402460297887118,0.000476917819911086,0.000446844250044201,0.00116605695810353,0.000697035695823055,0.000678982102356369,0.000678489804968094,0.0022169355048948,0.0011929173196169,"NR"
"10446",7781,"SLC30A3",0.998923460177414,3.20339879187568e-07,0.000216457779205947,0.000859761703501217,0.00026928347221718,0.000260552387231776,0.000272344040572967,0.000255909167624553,0.00114893814618996,0.000908921898695185,0.000878070366330157,0.000885489235871,0.00161032671891532,0.00121480228649899,"NR"
"10447",57159,"TRIM54",0.811746853442156,5.18454400603939e-05,0.000139594659636549,0.188061706458147,0.000248908083399504,0.000246123106891835,0.000244692957022606,0.000235384800479936,0.00123274939089537,0.18806948292054,0.188308632178486,0.188192942763529,0.00992196914176059,0.00133570720157825,"NR"
"10448",2976,"GTF3C2",0.998114876316554,5.76675615252188e-07,0.000212109772587834,0.00167243723524324,0.00027822952977997,0.000250932855947726,0.000263567094263127,0.000244358539211634,0.00115529883337878,0.00169481172582994,0.00169940441383413,0.001734715072341,0.00476133308844957,0.00127270742967709,"NR"
"10449",9784,"SNX17",0.996756550551959,2.57031585805898e-06,0.00270953117978167,0.000531347952401183,0.00277651286222534,0.00244337590015334,0.00304425770223553,0.002545757216992,0.00134639527901129,0.000560522333509404,0.000557024083537096,0.000560720359683029,0.00238448931683332,0.00127537095027382,"NR"
"10450",130557,"ZNF513",0.996543049555755,1.65471929188637e-06,0.000450954954736499,0.00300434077021619,0.00053629882985992,0.000471439347910427,0.000516026628611106,0.000461338310409954,0.0013208796583057,0.00302315169596658,0.00302068636490383,0.00305037488385236,0.0636788890608913,0.00158436888721935,"NR"
"10451",2498,"FTH1P3",0.754412902935969,0.00083856872884919,0.00187987849226182,0.24286864984292,0.00294703504069688,0.00236085653527531,0.00274185298129915,0.00288768546965672,0.00155379394546154,0.243781009129952,0.243699485146105,0.243722184182234,0.125361917961678,0.0014426844889764,"NR"
"10452",29959,"NRBP1",0.993414828227558,8.8685090874799e-06,0.000959330720745161,0.00561697254260904,0.00102369509944242,0.00097592194620123,0.00108560327817047,0.00096792200230546,0.00118618448603732,0.0057868129837528,0.00565642219307266,0.00561856914485557,0.0102126347430366,0.00119923223147798,"NR"
"10453",84226,"C2orf16",0.992299179935511,2.13693854085722e-05,0.00536860476253803,0.00231084591654204,0.0054755294923562,0.00520256371750242,0.00564949163780559,0.00497935227058242,0.00129607127596485,0.00236650948139246,0.00240879595831798,0.00234376023204565,0.00909866946412566,0.00137362701015783,"NR"
"10454",84450,"ZNF512",0.992608889864186,9.67908987284723e-06,0.00652578446114777,0.000855646584792753,0.00693878521518136,0.005423227264607,0.00673479218216366,0.00607342543251846,0.00135930965796024,0.000893669966855729,0.000887383288750252,0.000914653696950826,0.00178496459430198,0.0015006458546248,"NR"
"10455",79635,"CCDC121",0.970193062229146,1.9874674308873e-05,0.000442790466289283,0.0293442726302555,0.00052207694982269,0.000448613994554726,0.0005088036315208,0.000576634215334807,0.0011958914604165,0.0295149079541121,0.0294215108625933,0.0293426085715925,0.0217723204416539,0.00121449793059336,"NR"
"10456",11321,"GPN1",0.99784535293196,6.12663127833002e-07,0.000236222637738652,0.00191781176717351,0.00029463521658879,0.000290242307446236,0.0002867894436953,0.000268415514444213,0.00115200770367783,0.00194835679959348,0.00193577858352814,0.00194943924088567,0.0359927646195141,0.0012059651735303,"NR"
"10457",22950,"SLC4A1AP",0.889034980928021,0.000111441908565895,0.00156484779264102,0.109288729370772,0.00187797267674724,0.00149487919959614,0.0017040934518767,0.00162657020460941,0.00123166306301563,0.109506504157293,0.109309177931669,0.108778396659432,0.562260853111009,0.00127551208029085,"NR"
"10458",64080,"RBKS",0.96745154738676,0.000272790423059813,0.00619188192205121,0.0260837802681284,0.00657273702074985,0.00538966507188341,0.00679368617076958,0.00630204330202524,0.00130837298537243,0.0262933606928963,0.0265656612758484,0.0264886599704283,0.00830085970073632,0.00140647758299567,"NR"
"10459",5500,"PPP1CB",0.994755439346185,1.79448150721272e-06,0.000214491836775721,0.00502827433553173,0.000267527794784161,0.000255838857563177,0.000281353512313199,0.000248356633276765,0.0011845019378248,0.00514672005684943,0.00505198953488504,0.00506159378227738,0.00180460051674132,0.00119142380383912,"NR"
"10460",81606,"LBH",0.995138041200728,2.54228207840301e-06,0.000411066840403637,0.00444834967678994,0.000508532835645393,0.000447033040380511,0.00046247258269732,0.000430984711862494,0.00121019037077773,0.00452033091662568,0.00448482007023783,0.00445238232038302,0.0309055782155745,0.00124761983754629,"NR"
"10461",30845,"EHD3",0.99894544730833,2.51660272928052e-07,0.000167540827802019,0.000886760203595669,0.00021838937106182,0.000208638758995108,0.000220752232147388,0.000206376285558774,0.00116682767375074,0.000915699744563181,0.0009166900908206,0.000915447605361422,0.00138939063413679,0.00118023078805275,"NR"
"10462",51072,"MEMO1",0.998450464018723,3.88053090600678e-07,0.000164847656319204,0.00138430027186771,0.000215295231421616,0.00021399229467485,0.000216492283293394,0.000201621843193277,0.00118407713359611,0.00140807522461986,0.00144309712879314,0.00140772760734568,0.00141879400222379,0.00117781239415375,"NR"
"10463",6683,"SPAST",0.650319951082924,0.0032308560675364,0.00387209311843482,0.342577099731105,0.00728824046428442,0.00636769231877226,0.00746167429105994,0.00683418471821829,0.00148123339854136,0.346332115143602,0.345649907366325,0.345723633020933,0.0511876775605293,0.00153393664127892,"NR"
"10464",55676,"SLC30A6",0.982060635157956,3.08887119126164e-05,0.0010749673617248,0.0168335087684062,0.00121359445854846,0.000997840537408689,0.00120904697838751,0.0011085694608689,0.00118711200056947,0.0169536606395888,0.0168582740771112,0.0170501831088424,0.00212052376200395,0.00122271528073392,"NR"
"10465",58484,"NLRC4",0.991779242049139,1.21292218195536e-05,0.000993586078411508,0.00721504265062951,0.00104628099468306,0.00113038004214007,0.00113388365177071,0.000961458481837971,0.00117280183891007,0.00727698924440542,0.00731673492223731,0.00723788161937521,0.00872384362122609,0.00127614142986746,"NR"
"10466",84272,"YIPF4",0.997831554921938,1.97706216674539e-06,0.000766365254093568,0.00140010276180193,0.000817793009499275,0.000926048747122636,0.000812627769184145,0.000810819069910459,0.00124407163108479,0.00143388459333275,0.00145678589657975,0.00141792730945642,0.00331451536463034,0.00120363309850168,"NR"
"10467",25780,"RASGRP3",0.999162603318832,2.53933291140797e-07,0.000250984082025865,0.000586158665850793,0.000310423477616516,0.000305271645134466,0.000302063316017343,0.000286540087190833,0.00118121135491663,0.000621376178416337,0.000605659434644171,0.000608962425705644,0.00323504653211263,0.00125492741090686,"NR"
"10468",100288911,"CRIM1-DT",0.978962302824746,6.40895210122526e-06,0.00018350360776702,0.0208477846153859,0.000240161056585964,0.000241388621369388,0.00024483529608889,0.000225929173334186,0.00117228751506281,0.0208814758053272,0.0208579461006115,0.0211637971775338,0.0029077975857813,0.0012238523517365,"NR"
"10469",51232,"CRIM1",0.999236043038745,1.59414078547395e-07,0.000152972256931515,0.000610825290244643,0.000203913894235739,0.00019637245092522,0.000203377139091284,0.000190569789626537,0.00115288650790965,0.000641135957893287,0.000632671788682797,0.000637614242385176,0.00123927792703843,0.00117698902621597,"NR"
"10470",9637,"FEZ2",0.998249737050447,4.43731364618147e-07,0.000172316753079421,0.00157750246510925,0.0002264247822357,0.000217502876321581,0.000223213388191263,0.000208911053273173,0.00122797452338737,0.00161398284315515,0.00161029492985844,0.00160891803912746,0.00407552524530608,0.00118017056277092,"NR"
"10471",6801,"STRN",0.996987248226952,2.30485811128848e-06,0.000551554434497577,0.00245889248043879,0.000606328820480162,0.000528331052553408,0.00069227580295788,0.000566544612039731,0.00117478490248093,0.00248796676033121,0.0024763144810968,0.00257934558936898,0.00132242798463278,0.00120765573185851,"NR"
"10472",54497,"HEATR5B",0.838966583238071,0.00710213737526605,0.107554272436059,0.0463770069506037,0.114832268525424,0.0926446345013935,0.114909099482084,0.113958815964562,0.00391899265872312,0.0545319777534171,0.053424283349831,0.0532084298089151,0.108383980166945,0.0034123470942332,"NR"
"10473",5610,"EIF2AK2",0.997402889484217,2.47110623158808e-06,0.0008309566612744,0.00176368274827673,0.000946739610803293,0.000740265954026712,0.000959176993062248,0.000805089125138095,0.00122080774203678,0.00178766531866837,0.0017820990088101,0.00187583660673171,0.00127906179776733,0.00119029156969152,"NR"
"10474",10153,"CEBPZ",0.99907069090241,3.63241884131892e-07,0.000381150563704399,0.000547795292001398,0.000435743820973516,0.000428362035924281,0.000455401938790779,0.000408581084471711,0.00115656520200528,0.000579058305180545,0.000567849741818166,0.000571603666349301,0.00367136287122301,0.00123941650913888,"NR"
"10475",55471,"NDUFAF7",0.927567281978038,0.000221725905852789,0.00176818715157892,0.0704428049645304,0.00221419291074801,0.00194718689718218,0.00205536487115591,0.00186824298441007,0.00135715642384746,0.0707039330205738,0.0707489282669534,0.0707813592864562,0.0150626696108994,0.00155637411763558,"NR"
"10476",23683,"PRKD3",0.911060719565458,0.00136832306252418,0.00978531767879824,0.0777856396932197,0.011526425331044,0.00916399443951909,0.0113474977127667,0.0108360368407976,0.00144911159568838,0.0792571135278139,0.0791420241785507,0.0794419350841763,0.00570534431179389,0.00150647774394742,"NR"
"10477",25797,"QPCT",0.99618021661335,1.63899002310636e-06,0.000276678170052002,0.0035414662265753,0.000336414767890759,0.000322761762189798,0.000336660503255918,0.00031342336829275,0.00116205557866136,0.00359194645369373,0.00359557987245465,0.00356916588330118,0.00325606355613929,0.00118141814069275,"NR"
"10478",10602,"CDC42EP3",0.954517882846505,6.98276758302706e-05,0.0445472955341769,0.000864993943488192,0.0458127923263042,0.035897198680937,0.0444829704885128,0.0439671587038829,0.00226982155274692,0.000999267145425317,0.000967001883653482,0.000989290477127181,0.0029711646029176,0.00198655589509969,"NR"
"10479",1545,"CYP1B1",0.687702894285372,7.4496167529393e-05,0.000107255833014766,0.312115353714084,0.000243162396121793,0.000239945887026484,0.000236379878581483,0.000227237303640002,0.00128659852794449,0.312435956522312,0.312246492935356,0.312011542295387,0.044591318666478,0.00138789320362791,"NR"
"10480",64225,"ATL2",0.997040534040737,2.37425463834425e-06,0.00057146955096912,0.00238562215365565,0.000653767288624074,0.000595953463946113,0.000618399613190728,0.000633112046036632,0.00117061533239866,0.00246957674508045,0.0024196533650888,0.00240292452289651,0.00304599279812216,0.00137821275917244,"NR"
"10481",79833,"GEMIN6",0.620230045895084,0.0460962438361421,0.276876444188223,0.0567972660805504,0.323666523681811,0.299626139315817,0.322437506190473,0.319395699757784,0.00879646993373078,0.108114606262975,0.101958838016804,0.103110215104955,0.00731782176163062,0.00712801278864616,"NR"
"10482",90957,"DHX57",0.918595305134931,7.61728280844659e-05,0.000537098244818848,0.0807914237921657,0.000675520331787578,0.000587352340475879,0.000746656012711257,0.000627289525226467,0.00125201537307104,0.0809487257417588,0.0809069672722762,0.0810204507697983,0.00630868589879071,0.00131778911135995,"NR"
"10483",729967,"MORN2",0.998657922051894,4.17157834528127e-07,0.000219932128777442,0.00112172866149362,0.000269830412215351,0.000272168695289574,0.000276716022156977,0.000258323009843851,0.00115249382212843,0.00116035389066235,0.00115579839895801,0.0011418961344203,0.00341250695088278,0.00117878151673171,"NR"
"10484",8491,"MAP4K3",0.894457467784947,0.00301826831977594,0.0836861449886908,0.0188381189065859,0.0871959497170469,0.070806683283906,0.0868564664942033,0.0857633705538896,0.00336109557313801,0.0232155618824837,0.0217898807557183,0.0218798771500566,0.00247125592571629,0.00289718753683446,"NR"
"10485",80745,"THUMPD2",0.977632131646251,0.00014061291546866,0.0176336635438665,0.00459359189441414,0.0188158418964576,0.0150676537097287,0.0179563241413774,0.0161549644128076,0.00161389485543166,0.00485574742897547,0.0047432754599623,0.00482577466404519,0.0019686258364667,0.00156968747632782,"NR"
"10486",27436,"EML4",0.804815898151799,0.000603080079056174,0.00151077951201718,0.193070242257128,0.00225606040865429,0.00193122785203676,0.00221502008711416,0.00213106197242039,0.00135696417572173,0.193697133267765,0.193699461708892,0.193910474272625,0.0117448286047406,0.0013389720879136,"NR"
"10487",9167,"COX7A2L",0.990311783884301,5.18777956015983e-06,0.000338197294144328,0.00934483104199489,0.000419984790676605,0.000349379025303023,0.000405157743808982,0.000379273014567008,0.00126009825336154,0.009377619216367,0.00945790667614746,0.00939028394998483,0.00300257540620856,0.00122463529473732,"NR"
"10488",57504,"MTA3",0.986477295199899,2.70564688684222e-05,0.00129515765654067,0.0122004906746916,0.0014603773237997,0.00122573273643905,0.00138827446360652,0.00133062742311531,0.00119037506996265,0.0124816161579531,0.0122292628672977,0.0122543295171396,0.00425699925955979,0.00126390290226514,"NR"
