"","x"
"1085","NM_001405667.2"
"1086","NM_001405668.2"
"1087","NM_001405669.2"
"1088","NM_001405670.2"
"1089","NM_001405671.2"
"1090","NM_001405672.2"
"1091","NM_001405673.2"
"1092","NM_001405674.2"
"1093","NM_001405675.2"
"1094","NM_001405676.2"
"1095","NM_001405677.2"
"1096","NM_001405678.2"
"1097","NM_001405679.2"
"1098","NM_001405680.2"
"1099","NM_001405681.2"
"1100","NM_001405682.2"
"1101","NM_001405683.2"
"1102","NM_001405684.2"
"1103","NM_001405685.2"
"1104","NM_001405686.2"
"1105","NM_001405687.2"
"1106","NM_001405692.2"
"1107","NM_001405693.2"
"1108","NM_001405694.2"
"1109","NM_001405695.2"
"1110","NM_001405696.2"
"1111","NM_001405697.2"
"1112","NM_001405698.2"
"1113","NM_001405699.2"
"1114","NM_001405700.2"
"1115","NM_001405701.2"
"1116","NM_001405666.3"
"1117","NM_017940.8"
"1118","NR_004408.1"
"1119","NR_004427.1"
"1120","XM_006711058.4"
"1121","XM_047435120.1"
"1122","XM_047435134.1"
"1123","XM_047435135.1"
"1124","XM_047435136.1"
"1125","NM_014675.5"
"1126","XM_047435114.1"
"1127","XM_047435115.1"
"1128","XM_047435117.1"
"1129","NM_001141973.3"
"1130","NM_001141974.3"
"1131","NM_022089.4"
"1132","XM_005245810.2"
"1133","XM_005245811.2"
"1134","XM_005245812.2"
"1135","XM_005245815.2"
"1136","XM_006710512.2"
"1137","XM_006710513.2"
"1138","XM_011541128.2"
"1139","XM_011541129.2"
"1140","XM_017000844.2"
"1141","XM_017000845.2"
"1142","XM_017000846.2"
"1143","XM_017000847.2"
"1144","XM_017000848.2"
"1145","XM_017000849.2"
"1146","XM_017000850.2"
"1147","XM_047416537.1"
"1148","XM_047416538.1"
"1149","XM_047416539.1"
"1150","XM_047416542.1"
"1151","XM_047416544.1"
"1152","XM_047416546.1"
"1153","XM_047416547.1"
"1154","XM_047416548.1"
"1155","XM_047416549.1"
"1156","XM_047416550.1"
"1157","XM_047416551.1"
"1158","XM_047416553.1"
"1159","XM_047416554.1"
"1160","XM_047416556.1"
"1161","XM_047416560.1"
"1162","XM_047416562.1"
"1163","XM_047416563.1"
"1164","XM_047416564.1"
"1165","XM_047416565.1"
"1166","XM_047416566.1"
"1167","XM_047416567.1"
"1168","XM_047416568.1"
"1169","XM_047416569.1"
"1170","XM_047416570.1"
"1171","XM_047416571.1"
"1172","NM_003000.3"
"1173","NM_001407361.1"
"1174","XM_017000148.3"
"1175","NM_007365.3"
"1176","XM_047442975.1"
"1177","NM_001136204.3"
"1178","NM_018715.4"
"1179","XM_024448061.2"
"1180","XM_006710728.1"
"1181","XM_006710731.1"
"1182","XM_047424089.1"
"1183","XM_047424111.1"
"1184","XM_047424100.1"
"1185","XM_047424075.1"
"1186","NM_018125.4"
"1187","NR_137287.2"
"1188","NR_137288.2"
"1189","XM_005245923.3"
"1190","XM_005245925.3"
"1191","XM_006710729.2"
"1192","XM_017001617.2"
"1193","XM_047424093.1"
"1194","XM_047424065.1"
"1195","XM_047424097.1"
"1196","XM_047424112.1"
"1197","XM_047424071.1"
"1198","XM_047424070.1"
"1199","XM_024448059.2"
"1200","XM_047424098.1"
"1201","XM_024448062.1"
"1202","XM_047424096.1"
"1203","XM_047424105.1"
"1204","XM_047424159.1"
"1205","XM_047424165.1"
"1206","XM_047424167.1"
"1207","XM_047424175.1"
"1208","XM_047424190.1"
"1209","XM_047424201.1"
"1210","XR_946691.3"
"1211","XM_047424158.1"
"1212","XM_017001619.2"
"1213","XM_017001620.2"
"1214","XR_946686.4"
"1215","NM_001011722.2"
"1216","NM_001319837.1"
"1217","XM_011541691.3"
"1218","XM_011541692.3"
"1219","NM_001328124.1"
"1220","NM_001319838.1"
"1221","XM_005245929.4"
"1222","NM_152375.3"
"1223","NM_001161504.2"
"1224","NM_001319218.2"
"1225","NM_003748.4"
"1226","NM_170726.3"
"1227","NM_001136265.2"
"1228","XM_011540630.3"
"1229","XM_047444839.1"
"1230","NM_020765.3"
"1231","XM_011541114.4"
"1232","XM_011541115.4"
"1233","XM_011541120.4"
"1234","XM_017000822.3"
"1235","XM_017000824.3"
"1236","XM_017000826.3"
"1237","XM_017000827.3"
"1238","XM_017000828.3"
"1239","XM_017000830.3"
"1240","XM_047416458.1"
"1241","XM_047416463.1"
"1242","XM_047416464.1"
"1243","XM_047416467.1"
"1244","XM_047416468.1"
"1245","XM_047416471.1"
"1246","XM_047416475.1"
"1247","XM_047416480.1"
"1248","XM_047416481.1"
"1249","XM_047416483.1"
"1250","XM_047416484.1"
"1251","XM_047416493.1"
"1252","XM_047416494.1"
"1253","XM_047416495.1"
"1254","XM_047416497.1"
"1255","XM_047416498.1"
"1256","XM_047416499.1"
"1257","XM_047416500.1"
"1258","XM_047416501.1"
"1259","XM_047416502.1"
"1260","XM_047416503.1"
"1261","XM_047416504.1"
"1262","XM_047416505.1"
"1263","XM_047416506.1"
"1264","XM_047416507.1"
"1265","XM_047416509.1"
"1266","XM_047416510.1"
"1267","XM_047416511.1"
"1268","XM_047416512.1"
"1269","XM_047416513.1"
"1270","XM_047416514.1"
"1271","XM_047416515.1"
"1272","XM_047416516.1"
"1273","XM_047416517.1"
"1274","XM_047416518.1"
"1275","XM_047416519.1"
"1276","XM_047416520.1"
"1277","XM_047416521.1"
"1278","XM_047416522.1"
"1279","XM_047416523.1"
"1280","NM_001271427.2"
"1281","NM_001271428.2"
"1282","NM_001271429.2"
"1283","NM_001375820.1"
"1284","NM_001375821.1"
"1285","NM_015047.3"
"1286","NM_016183.4"
"1287","XM_006710675.5"
"1288","XM_011541046.4"
"1289","NM_012067.3"
"1290","XM_047449607.1"
"1291","NM_001320979.1"
"1292","NM_003689.4"
"1293","XM_047433095.1"
"1294","NM_001040125.2"
"1295","NM_001040126.2"
"1296","NM_001287531.2"
"1297","NM_017765.3"
"1298","XM_005245916.3"
"1299","XM_011541634.4"
"1300","XM_047423401.1"
"1301","XR_001737253.2"
"1302","XR_001737254.2"
"1303","XR_007061310.1"
"1304","XR_007061311.1"
"1305","XR_007061312.1"
"1306","NR_109848.2"
"1307","XM_047431404.1"
"1308","XM_047431400.1"
"1309","XM_006710938.5"
"1310","XM_047431397.1"
"1311","NM_001282162.2"
"1312","XM_011542228.4"
"1313","NM_001206540.3"
"1314","NM_001206541.3"
"1315","NM_004930.5"
"1316","XM_017002429.3"
"1317","NM_001313932.2"
"1318","XM_017002430.3"
"1319","NM_001032363.4"
"1320","NM_001204082.2"
"1321","NM_001204083.2"
"1322","NR_033757.3"
"1323","NR_033758.3"
"1324","XM_047416948.1"
"1325","XM_017000917.2"
"1326","XM_047416922.1"
"1327","XM_047416933.1"
"1328","XM_047416936.1"
"1329","XM_047416943.1"
"1330","NM_001349112.3"
"1331","NM_001349113.3"
"1332","NM_001349114.3"
"1333","NM_181719.7"
"1334","XM_011541179.3"
"1335","XM_011541180.3"
"1336","XM_011541181.2"
"1337","XM_011541185.4"
"1338","XM_017000916.2"
"1339","XM_047416926.1"
"1340","NM_001349115.1"
"1341","NM_015207.2"
"1342","XM_005245792.5"
"1343","XM_005245793.5"
"1344","XM_047415799.1"
"1345","XM_024454320.2"
"1346","XM_047415806.1"
"1347","XM_047415825.1"
"1348","XM_011540699.4"
"1349","NM_152376.5"
"1350","XM_005245742.5"
"1351","NM_018584.6"
"1352","NM_024544.3"
"1353","XM_011542137.3"
"1354","NM_207334.3"
"1355","NM_032409.3"
"1356","NR_046507.1"
"1357","NM_005216.5"
"1358","XR_007062426.1"
"1359","XM_047426148.1"
"1360","XM_047426149.1"
"1361","XM_047426150.1"
"1362","XM_047426153.1"
"1363","XM_047426154.1"
"1364","XM_047426155.1"
"1365","NM_001122819.3"
"1366","NM_001287212.2"
"1367","NM_020816.4"
"1368","XM_047426146.1"
"1369","XM_047426147.1"
"1370","XM_047426151.1"
"1371","XM_047426152.1"
"1372","XM_047426156.1"
"1373","XM_047426157.1"
"1374","XM_047426158.1"
"1375","XM_047426159.1"
"1376","XM_047426161.1"
"1377","XM_011541460.2"
"1378","XM_011541462.2"
"1379","XM_011541461.3"
"1380","NM_001103160.2"
"1381","NM_001103161.2"
"1382","NM_001376787.1"
"1383","NM_001376788.1"
"1384","NM_001376789.1"
"1385","NM_001376790.1"
"1386","NM_001376791.1"
"1387","NM_001376792.1"
"1388","NM_001399823.1"
"1389","NM_001376794.1"
"1390","NM_001399821.1"
"1391","NM_001372052.1"
"1392","NM_001376793.1"
"1393","NM_001399820.1"
"1394","NR_164850.1"
"1395","NR_164851.1"
"1396","NM_016287.5"
"1397","NM_001376796.1"
"1398","NM_001376795.1"
"1399","NM_001376797.1"
"1400","XM_047433262.1"
"1401","XM_047433266.1"
"1402","NM_003760.4"
"1403","XM_011542371.3"
"1404","XM_017002677.3"
"1405","XM_047433196.1"
"1406","XM_047433198.1"
"1407","XM_047433201.1"
"1408","XM_047433205.1"
"1409","XM_047433212.1"
"1410","XM_047433242.1"
"1411","XM_047433253.1"
"1412","XM_047433261.1"
"1413","XM_047433267.1"
"1414","XM_047433268.1"
"1415","XM_047433269.1"
"1416","XM_047433274.1"
"1417","XM_047433279.1"
"1418","XM_047433282.1"
"1419","XM_047433283.1"
"1420","XM_047433287.1"
"1421","XM_047433291.1"
"1422","XM_047433294.1"
"1423","XM_047433296.1"
"1424","XM_047433302.1"
"1425","XM_047433312.1"
"1426","XM_047433315.1"
"1427","XM_047433323.1"
"1428","XM_047433329.1"
"1429","XM_047433337.1"
"1430","XM_047433345.1"
"1431","XM_047433348.1"
"1432","XM_047433352.1"
"1433","XM_047433353.1"
"1434","XM_047433354.1"
"1435","XM_047433319.1"
"1436","XM_047433231.1"
"1437","NM_001198801.2"
"1438","NM_001198802.2"
"1439","XM_011542370.3"
"1440","XM_017002707.3"
"1441","XM_017002708.3"
"1442","XM_047433321.1"
"1443","XM_047433324.1"
"1444","XM_047433340.1"
"1445","XM_047433366.1"
"1446","NM_001391892.1"
"1447","NM_001391893.1"
"1448","NM_001391894.1"
"1449","NM_001391896.1"
"1450","NM_001391897.1"
"1451","NM_001391898.1"
"1452","NM_001391899.1"
"1453","NM_001391900.1"
"1454","NM_001391901.1"
"1455","NM_001391902.1"
"1456","NM_001391903.1"
"1457","NM_001391904.1"
"1458","NM_001391905.1"
"1459","NM_001391906.1"
"1460","NM_001391907.1"
"1461","NM_001198803.2"
"1462","NM_001391895.1"
"1463","NM_001113347.2"
"1464","NM_001113349.2"
"1465","NM_001397.3"
"1466","XM_006710398.3"
"1467","XM_047448096.1"
"1468","XM_011540872.3"
"1469","XM_011540873.3"
"1470","NM_001113348.2"
"1471","XM_047432037.1"
"1472","XM_047432038.1"
"1473","XM_047432039.1"
"1474","NM_001256416.4"
"1475","NM_001256417.4"
"1476","NM_001330381.3"
"1477","NM_001377491.1"
"1478","NM_001377492.1"
"1479","NM_001377493.1"
"1480","NM_001377494.1"
"1481","NM_001377495.1"
"1482","NM_001377496.1"
"1483","NM_032264.6"
"1484","NR_046176.4"
"1485","XM_006710957.2"
"1486","NM_001369804.2"
"1487","NM_001369805.2"
"1488","NM_000478.6"
"1489","NM_001127501.4"
"1490","NM_001177520.3"
"1491","NM_001369803.2"
"1492","XM_017000903.2"
"1493","NM_001145658.3"
"1494","NM_001388281.1"
"1495","NM_001388282.1"
"1496","NM_001388283.1"
"1497","NM_001388284.1"
"1498","NM_001388285.1"
"1499","NM_001388286.1"
"1500","NM_001388287.1"
"1501","NM_001388288.1"
"1502","NM_001388289.1"
"1503","NM_001388290.1"
"1504","NM_001388291.1"
"1505","NM_001388292.1"
"1506","NM_001388293.1"
"1507","NM_001388294.1"
"1508","NM_001388295.1"
"1509","NM_001388296.1"
"1510","NR_170923.1"
"1511","NR_170924.1"
"1512","NR_170925.1"
"1513","NR_170926.1"
"1514","NR_170927.1"
"1515","NR_170928.1"
"1516","NM_001145657.3"
"1517","NM_001330383.3"
"1518","NM_001350524.2"
"1519","NM_001350525.2"
"1520","NM_001350526.2"
"1521","NM_001350527.2"
"1522","NM_001350528.2"
"1523","NM_001388200.1"
"1524","NM_001388201.1"
"1525","NM_001388202.1"
"1526","NM_001388203.1"
"1527","NM_001388204.1"
"1528","NM_001388205.1"
"1529","NM_001388206.1"
"1530","NM_001388207.1"
"1531","NM_001388208.1"
"1532","NM_001388209.1"
"1533","NM_001388210.1"
"1534","NM_001388211.1"
"1535","NM_001388212.1"
"1536","NM_001388213.1"
"1537","NM_001388214.1"
"1538","NM_001388215.1"
"1539","NM_001388216.1"
"1540","NM_001388217.1"
"1541","NM_001388218.1"
"1542","NM_001388219.1"
"1543","NM_001388220.1"
"1544","NM_001388221.1"
"1545","NM_001388222.1"
"1546","NM_001388223.1"
"1547","NM_001388224.1"
"1548","NM_001388225.1"
"1549","NM_001388226.1"
"1550","NM_001388227.1"
"1551","NM_001388228.1"
"1552","NM_001388229.1"
"1553","NM_001388230.1"
"1554","NM_001388231.1"
"1555","NM_001388233.1"
"1556","NM_001388234.1"
"1557","NM_001388235.1"
"1558","NM_001388236.1"
"1559","NM_001388237.1"
"1560","NM_001388238.1"
"1561","NM_001388239.1"
"1562","NM_001388240.1"
"1563","NM_001388241.1"
"1564","NM_001388242.1"
"1565","NM_001388243.1"
"1566","NM_001388244.1"
"1567","NM_001388245.1"
"1568","NM_001388246.1"
"1569","NM_001388247.1"
"1570","NM_001388248.1"
"1571","NM_001388249.1"
"1572","NM_001388250.1"
"1573","NM_001388251.1"
"1574","NM_001388252.1"
"1575","NM_001388253.1"
"1576","NM_001388254.1"
"1577","NM_001388255.1"
"1578","NM_001388256.1"
"1579","NM_001388258.1"
"1580","NM_001388259.1"
"1581","NM_001388261.1"
"1582","NM_001388263.1"
"1583","NM_001388264.1"
"1584","NM_001388266.1"
"1585","NM_001388267.1"
"1586","NM_001388269.1"
"1587","NM_001388270.1"
"1588","NM_001388273.1"
"1589","NM_001388276.1"
"1590","NM_001388279.1"
"1591","NM_001388280.1"
"1592","NM_002885.4"
"1593","NR_170899.1"
"1594","NR_170900.1"
"1595","NR_170901.1"
"1596","NR_170902.1"
"1597","NR_170903.1"
"1598","NR_170904.1"
"1599","NR_170905.1"
"1600","NR_170906.1"
"1601","NR_170907.1"
"1602","NR_170908.1"
"1603","NR_170909.1"
"1604","NR_170910.1"
"1605","NR_170911.1"
"1606","NR_170912.1"
"1607","NR_170913.1"
"1608","NR_170914.1"
"1609","NR_170915.1"
"1610","NR_170916.1"
"1611","NR_170920.1"
"1612","NR_170921.1"
"1613","NR_170929.1"
"1614","XM_011542268.3"
"1615","XM_011542267.4"
"1616","XM_011542264.2"
"1617","NM_001330394.3"
"1618","NM_001350164.2"
"1619","NM_001350166.2"
"1620","NM_001350167.2"
"1621","NM_001350168.2"
"1622","NM_032236.8"
"1623","XM_006710955.5"
"1624","XM_047432026.1"
"1625","XM_047432027.1"
"1626","XM_047432029.1"
"1627","XM_047432030.1"
"1628","XM_047432031.1"
"1629","XM_047432032.1"
"1630","XM_047432033.1"
"1631","NM_001032730.3"
"1632","XM_017001120.1"
"1633","XM_017001121.1"
"1634","XM_017001122.1"
"1635","XM_047419091.1"
"1636","NM_001291860.2"
"1637","NM_005529.7"
"1638","XM_011541318.3"
"1639","XM_047419080.1"
"1640","XM_047419090.1"
"1641","NR_023918.2"
"1642","NR_023919.2"
"1643","NR_109759.1"
"1644","NR_109760.1"
"1645","NR_109761.1"
"1646","NR_109762.1"
"1647","NM_044472.3"
"1648","NM_001039802.2"
"1649","NM_001791.4"
"1650","XM_011541597.3"
"1651","NM_030761.5"
"1652","XM_011541599.2"
"1653","XM_011542499.3"
"1654","XR_946804.2"
"1655","NM_001083621.2"
"1656","NM_001330398.2"
"1657","NM_014870.4"
"1658","XM_047436105.1"
"1659","XM_011542500.3"
"1660","NM_004442.7"
"1661","XM_006710442.5"
"1662","XM_047449104.1"
"1663","NM_001309192.2"
"1664","NM_001309193.2"
"1665","NM_017449.5"
"1666","XM_006710441.5"
"1667","NM_001009999.3"
"1668","NM_001363654.2"
"1669","NM_001410762.1"
"1670","NM_001410763.1"
"1671","NM_015013.4"
"1672","XM_005245786.3"
"1673","XM_006710473.4"
"1674","XM_017000716.2"
"1675","XM_047449677.1"
"1676","XM_047429991.1"
"1677","XM_047429988.1"
"1678","NM_033631.5"
"1679","XM_047429987.1"
"1680","NM_001142546.4"
"1681","NM_001395461.1"
"1682","XM_011542090.4"
"1683","XM_047429989.1"
"1684","XM_047429992.1"
"1685","XM_047429993.1"
"1686","NM_001395462.2"
"1687","NM_001102397.3"
"1688","NM_001102398.3"
"1689","NM_001102399.3"
"1690","NM_001297620.2"
"1691","NM_001297621.2"
"1692","NM_001297622.2"
"1693","NM_005826.5"
"1694","XM_005245711.6"
"1695","XM_011540471.4"
"1696","XM_011540472.4"
"1697","XM_011540474.4"
"1698","XM_011540476.4"
"1699","XM_011540477.4"
"1700","XM_017000009.3"
"1701","XM_017000010.3"
"1702","XM_047424699.1"
"1703","XM_047424712.1"
"1704","XM_047424719.1"
"1705","XM_047424758.1"
"1706","XM_047424843.1"
"1707","XM_047424890.1"
"1708","XM_047424931.1"
"1709","XM_047424994.1"
"1710","NM_030634.3"
"1711","NM_001077195.2"
"1712","NM_001370652.1"
"1713","NR_033690.1"
"1714","NR_033691.1"
"1715","NM_003196.3"
"1716","XM_011542053.4"
"1717","XM_006710864.3"
"1718","XM_017002200.3"
"1719","XM_017002201.2"
"1720","XM_017002202.3"
"1721","XM_017002203.2"
"1722","NM_001143778.2"
"1723","NM_017707.4"
"1724","XM_011541755.3"
"1725","XM_017001685.3"
"1726","XM_017001686.3"
"1727","XM_017001688.3"
"1728","XM_017001689.2"
"1729","XM_047424481.1"
"1730","XM_017001687.1"
"1731","XM_011540870.4"
"1732","XM_047448091.1"
"1733","XM_047448092.1"
"1734","NM_004091.4"
"1735","XM_011540868.4"
"1736","XM_011540871.3"
"1737","NM_002167.5"
"1738","NM_001199802.1"
"1739","NM_000975.5"
"1740","NM_003198.3"
"1741","NM_020362.5"
"1742","XM_011541804.2"
"1743","NM_007260.3"
"1744","XM_005245728.6"
"1745","NM_001127621.2"
"1746","NM_000403.4"
"1747","NM_001008216.2"
"1748","NM_000191.3"
"1749","NM_001166059.2"
"1750","NM_000147.5"
"1751","NR_174379.1"
"1752","NR_174380.1"
"1753","NR_174381.1"
"1754","NR_174382.1"
"1755","XM_017001691.1"
"1756","NM_017761.4"
"1757","XM_017000102.3"
"1758","NM_001191005.3"
"1759","NM_001191006.3"
"1760","NM_001191007.3"
"1761","NM_001191009.3"
"1762","NM_001300936.2"
"1763","NM_001300937.2"
"1764","NM_006625.6"
"1765","NM_054016.4"
"1766","NR_034035.3"
"1767","XM_006710394.5"
"1768","XM_017000479.2"
"1769","NM_170743.4"
"1770","NM_173064.3"
"1771","NM_173065.3"
"1772","NM_001195010.2"
"1773","NM_198173.3"
"1774","XM_011541870.3"
"1775","NM_198174.3"
"1776","XM_011541869.2"
"1777","NM_021180.4"
"1778","NM_001199013.2"
"1779","NM_001199014.2"
"1780","NM_178122.5"
"1781","NM_001199012.2"
"1782","XM_011542403.3"
"1783","XM_047433681.1"
"1784","XM_047425988.1"
"1785","XM_047425991.1"
"1786","NM_001322854.2"
"1787","XM_011541808.3"
"1788","NM_001322865.2"
"1789","NM_001330409.2"
"1790","XM_017001868.2"
"1791","NM_001322855.2"
"1792","NM_001322856.2"
"1793","NM_001322858.2"
"1794","NM_001322859.2"
"1795","NM_001322860.2"
"1796","NM_001322861.2"
"1797","NM_001322862.2"
"1798","NM_001322863.2"
"1799","NM_001322864.2"
"1800","NM_001322866.2"
"1801","NM_001322868.2"
"1802","NM_020448.5"
"1803","NR_136506.2"
"1804","NR_136507.2"
"1805","NR_136508.2"
"1806","NM_001322857.1"
"1807","NM_001251979.2"
"1808","NM_001251984.2"
"1809","NM_001251977.2"
"1810","NM_001251981.2"
"1811","NM_001251983.2"
"1812","NM_013441.4"
"1813","NM_001251978.1"
"1814","NM_001251980.1"
"1815","NM_001251982.1"
"1816","NM_001251985.1"
"1817","XM_047427394.1"
"1818","XM_047427397.1"
"1819","XR_007062492.1"
"1820","NM_001303448.2"
"1821","NM_001366565.1"
"1822","NM_001366566.1"
"1823","NM_001366567.1"
"1824","NM_001366568.1"
"1825","NM_001366569.1"
"1826","NM_001366570.1"
"1827","NM_001366571.1"
"1828","NM_001366572.1"
"1829","NM_001366573.1"
"1830","NM_001366575.1"
"1831","NM_001366576.1"
"1832","NM_001366577.1"
"1833","NM_001366578.1"
"1834","NM_001366581.1"
"1835","NM_001366582.1"
"1836","NM_001366584.1"
"1837","NM_001366585.1"
"1838","NM_001366586.1"
"1839","NM_001366587.1"
"1840","NM_001366588.1"
"1841","NM_001366589.1"
"1842","NM_001366590.1"
"1843","NM_001366591.1"
"1844","NM_001366592.1"
"1845","NM_001366593.1"
"1846","NM_001366594.1"
"1847","NM_001366595.1"
"1848","NM_001366599.1"
"1849","NM_001366600.1"
"1850","NM_005839.4"
"1851","NR_159378.1"
"1852","NR_159379.1"
"1853","NR_159380.1"
"1854","NR_159382.1"
"1855","NR_159383.1"
"1856","NR_159384.1"
"1857","NR_159385.1"
"1858","NR_159386.1"
"1859","NR_159387.1"
"1860","NR_159388.1"
"1861","NR_159389.1"
"1862","NR_159391.1"
"1863","XM_047427154.1"
"1864","XM_047427188.1"
"1865","XM_047427220.1"
"1866","XM_047427247.1"
"1867","XM_017000034.2"
"1868","NM_001303449.1"
"1869","XM_017000011.2"
"1870","XM_017000012.2"
"1871","XM_017000013.2"
"1872","XM_017000014.2"
"1873","XM_017000015.2"
"1874","XM_017000017.2"
"1875","XM_047427027.1"
"1876","XM_047427056.1"
"1877","XM_047427068.1"
"1878","XM_047427112.1"
"1879","XM_047427126.1"
"1880","XM_047427145.1"
"1881","NM_001366596.1"
"1882","NM_001366597.1"
"1883","NM_001366598.1"
"1884","NR_159390.1"
"1885","XM_047427257.1"
"1886","XM_047427270.1"
"1887","XM_047427315.1"
"1888","XM_047427340.1"
"1889","XM_047427357.1"
"1890","NM_013943.3"
"1891","NM_015484.5"
"1892","NM_207170.4"
"1893","NM_020317.5"
"1894","NR_135143.2"
"1895","NR_135144.2"
"1896","NR_135778.2"
"1897","NR_135780.2"
"1898","NR_135781.2"
"1899","NR_135782.2"
"1900","NR_135783.2"
"1901","NR_135784.2"
"1902","NR_135785.2"
"1903","NR_135786.2"
"1904","NR_135777.2"
"1905","NM_001321772.2"
"1906","NR_135787.2"
"1907","NR_135788.2"
"1908","NR_135789.2"
"1909","NR_135790.1"
"1910","NR_135791.1"
"1911","NR_135792.1"
"1912","NR_135793.1"
"1913","NM_014313.4"
"1914","XM_005245817.1"
"1915","XM_011541159.3"
"1916","XM_047416632.1"
"1917","XM_005245931.3"
"1918","NM_001282564.2"
"1919","NM_018202.6"
"1920","XM_006710559.5"
"1921","XM_011541210.4"
"1922","NM_015627.3"
"1923","XM_011541209.4"
"1924","XR_946603.4"
"1925","XM_047417473.1"
"1926","XM_006710560.5"
"1927","XM_006710561.5"
"1928","XM_011541211.4"
"1929","XM_011541212.4"
"1930","XM_017000995.3"
"1931","XM_024446315.2"
"1932","XM_017000994.3"
"1933","XM_047417482.1"
"1934","XM_047417497.1"
"1935","XR_007058621.1"
"1936","NM_001289010.2"
"1937","NM_001385182.1"
"1938","NM_001385183.1"
"1939","NM_001385184.1"
"1940","NM_020379.4"
"1941","NM_001385185.1"
"1942","NM_020451.3"
"1943","NM_206926.2"
"1944","NM_001099625.2"
"1945","NM_001099627.2"
"1946","NM_019557.6"
"1947","NM_001099626.2"
"1948","NM_001287490.2"
"1949","XM_047430116.1"
"1950","NM_024037.3"
"1951","XM_047447964.1"
"1952","NM_178422.6"
"1953","XM_005245746.4"
"1954","XM_011540862.3"
"1955","NM_001145454.3"
"1956","NM_203401.2"
"1957","NM_005563.4"
"1958","NM_203399.2"
"1959","XM_047421700.1"
"1960","NM_000437.4"
"1961","XM_006710670.4"
"1962","XM_011541528.3"
"1963","XM_047421698.1"
"1964","XM_047421701.1"
"1965","XM_017000650.3"
"1966","NM_004455.3"
"1967","XM_005245779.5"
"1968","NM_001004434.3"
"1969","NM_032513.5"
